1.582999999999999989e-03,9.236999999999999551e-04,7.043999999999999914e-04,4.983999999999999715e-04,1.052900000000000060e-03,6.792999999999999776e-04,9.703000000000000036e-04,1.079099999999999938e-03
9.236999999999999551e-04,3.885500000000000065e-03,2.255699999999999806e-03,1.127600000000000087e-03,7.988999999999999574e-04,9.940000000000000918e-04,9.759000000000000313e-04,8.867999999999999798e-04
7.043999999999999914e-04,2.255699999999999806e-03,3.311600000000000047e-03,1.056300000000000034e-03,-1.366000000000000135e-04,-2.786999999999999981e-04,-1.045999999999999946e-04,-6.943000000000000170e-04
4.983999999999999715e-04,1.127600000000000087e-03,1.056300000000000034e-03,1.874900000000000091e-03,1.073500000000000018e-03,7.774999999999999793e-04,9.912000000000000238e-04,1.102499999999999964e-03
1.052900000000000060e-03,7.988999999999999574e-04,-1.366000000000000135e-04,1.073500000000000018e-03,1.421749999999999924e-02,1.199229999999999914e-02,1.448690000000000047e-02,1.430990000000000040e-02
6.792999999999999776e-04,9.940000000000000918e-04,-2.786999999999999981e-04,7.774999999999999793e-04,1.199229999999999914e-02,1.392889999999999927e-02,1.303870000000000029e-02,1.208580000000000071e-02
9.703000000000000036e-04,9.759000000000000313e-04,-1.045999999999999946e-04,9.912000000000000238e-04,1.448690000000000047e-02,1.303870000000000029e-02,1.800289999999999876e-02,1.591280000000000125e-02
1.079099999999999938e-03,8.867999999999999798e-04,-6.943000000000000170e-04,1.102499999999999964e-03,1.430990000000000040e-02,1.208580000000000071e-02,1.591280000000000125e-02,2.240019999999999858e-02
